type,legacyId,track,challenge_duration,createdBy,updatedBy,day_of_year,challenge_prize,numOfSubmissions
1,30096465,Development,6,high_freq_createdBy,high_freq_updatedBy,203,1200.0,1
1,30096444,Data Science,37,medium_freq_createdBy,high_freq_updatedBy,203,8000.0,1
1,30096442,Development,2,high_freq_createdBy,high_freq_updatedBy,202,1200.0,1
0,30096431,Development,9,medium_freq_createdBy,high_freq_updatedBy,202,100.0,1
1,30096428,Development,2,high_freq_createdBy,high_freq_updatedBy,202,450.0,1
1,30096424,Development,3,medium_freq_createdBy,high_freq_updatedBy,202,1200.0,1
1,30096415,Development,4,medium_freq_createdBy,high_freq_updatedBy,201,1200.0,1
0,30096414,Development,0,high_freq_createdBy,high_freq_updatedBy,201,150.0,1
1,30096412,Design,0,medium_freq_createdBy,high_freq_updatedBy,201,450.0,1
1,30096410,Data Science,15,low_freq_createdBy,high_freq_updatedBy,201,6150.0,1
1,30096402,Development,4,high_freq_createdBy,high_freq_updatedBy,200,1500.0,1
1,30096400,Development,3,high_freq_createdBy,high_freq_updatedBy,200,1200.0,1
1,30096399,Development,3,high_freq_createdBy,high_freq_updatedBy,200,1200.0,1
1,30096381,Development,8,medium_freq_createdBy,medium_freq_updatedBy,200,1800.0,1
1,30096342,Development,4,high_freq_createdBy,high_freq_updatedBy,200,600.0,1
1,30096338,Development,8,high_freq_createdBy,medium_freq_updatedBy,200,1500.0,1
1,30096337,Development,9,high_freq_createdBy,medium_freq_updatedBy,200,1500.0,1
1,30096336,Development,0,medium_freq_createdBy,low_freq_updatedBy,200,500.0,1
1,30096263,Development,4,high_freq_createdBy,high_freq_updatedBy,199,1050.0,1
1,30096226,Development,7,medium_freq_createdBy,medium_freq_updatedBy,199,1050.0,1
1,30096225,Design,17,medium_freq_createdBy,high_freq_updatedBy,199,2750.0,1
1,30096219,Development,8,high_freq_createdBy,high_freq_updatedBy,199,2100.0,1
0,30095935,Development,10,low_freq_createdBy,medium_freq_updatedBy,199,800.0,1
1,30095933,Development,2,medium_freq_createdBy,high_freq_updatedBy,198,1500.0,1
1,30095932,Development,2,medium_freq_createdBy,high_freq_updatedBy,198,600.0,1
1,30095919,Development,5,medium_freq_createdBy,high_freq_updatedBy,198,1.0,1
0,30095901,Development,10,medium_freq_createdBy,low_freq_updatedBy,198,150.0,1
1,30095894,Development,11,medium_freq_createdBy,high_freq_updatedBy,198,600.0,1
1,30095870,Development,2,medium_freq_createdBy,medium_freq_updatedBy,198,600.0,1
1,30095865,Development,3,medium_freq_createdBy,high_freq_updatedBy,198,900.0,1
1,30095862,Development,3,medium_freq_createdBy,high_freq_updatedBy,198,900.0,1
1,30095860,Development,3,medium_freq_createdBy,medium_freq_updatedBy,198,600.0,1
1,30095843,Development,3,high_freq_createdBy,high_freq_updatedBy,197,500.0,1
1,30095842,Development,2,high_freq_createdBy,high_freq_updatedBy,197,450.0,1
1,30095841,Development,2,high_freq_createdBy,high_freq_updatedBy,197,600.0,1
1,30095840,Development,10,medium_freq_createdBy,high_freq_updatedBy,197,450.0,1
1,30095825,Data Science,49,medium_freq_createdBy,high_freq_updatedBy,197,20000.0,1
1,30095824,Data Science,49,medium_freq_createdBy,high_freq_updatedBy,197,20000.0,1
1,30095823,Data Science,49,medium_freq_createdBy,high_freq_updatedBy,197,20000.0,1
0,30095822,Development,10,medium_freq_createdBy,high_freq_updatedBy,197,100.0,1
1,30095821,Data Science,49,medium_freq_createdBy,high_freq_updatedBy,197,20000.0,1
1,30095809,Development,5,high_freq_createdBy,medium_freq_updatedBy,197,1050.0,1
1,30095797,Development,8,high_freq_createdBy,high_freq_updatedBy,197,1500.0,1
1,30095791,Development,8,medium_freq_createdBy,high_freq_updatedBy,197,0.0,1
1,30095787,Development,7,medium_freq_createdBy,high_freq_updatedBy,197,1800.0,1
1,30095785,Development,11,medium_freq_createdBy,high_freq_updatedBy,197,2400.0,1
1,30095780,Data Science,21,medium_freq_createdBy,medium_freq_updatedBy,197,6500.0,1
1,30095774,Development,8,medium_freq_createdBy,high_freq_updatedBy,196,1650.0,1
1,30095771,Development,7,medium_freq_createdBy,high_freq_updatedBy,196,900.0,1
1,30095768,Development,3,medium_freq_createdBy,high_freq_updatedBy,196,1050.0,1
1,30095760,Development,10,medium_freq_createdBy,medium_freq_updatedBy,196,1100.0,1
1,30095732,Development,7,medium_freq_createdBy,high_freq_updatedBy,196,1000.0,1
1,30095708,Development,8,medium_freq_createdBy,high_freq_updatedBy,196,1350.0,1
1,30095707,Development,6,medium_freq_createdBy,high_freq_updatedBy,196,1200.0,1
0,30095703,Development,10,high_freq_createdBy,high_freq_updatedBy,196,250.0,1
1,30095702,Development,3,high_freq_createdBy,high_freq_updatedBy,195,450.0,1
1,30095701,Development,2,high_freq_createdBy,high_freq_updatedBy,195,450.0,1
1,30095700,Development,3,high_freq_createdBy,high_freq_updatedBy,195,450.0,1
1,30095699,Development,3,high_freq_createdBy,high_freq_updatedBy,195,500.0,1
1,30095695,Development,17,high_freq_createdBy,high_freq_updatedBy,195,580.0,1
0,30095687,Development,1,high_freq_createdBy,high_freq_updatedBy,194,50.0,1
1,30095683,Design,28,medium_freq_createdBy,high_freq_updatedBy,193,1550.0,1
1,30095680,Development,3,medium_freq_createdBy,high_freq_updatedBy,193,1050.0,1
1,30095657,Development,6,medium_freq_createdBy,high_freq_updatedBy,193,900.0,1
1,30095641,Data Science,20,medium_freq_createdBy,medium_freq_updatedBy,193,5050.0,1
1,30095640,Development,7,medium_freq_createdBy,high_freq_updatedBy,193,500.0,1
1,30095617,Development,5,high_freq_createdBy,high_freq_updatedBy,193,1050.0,1
1,30095611,Development,5,high_freq_createdBy,high_freq_updatedBy,192,900.0,1
1,30095602,Development,9,high_freq_createdBy,high_freq_updatedBy,192,1200.0,1
1,30095597,Development,6,medium_freq_createdBy,high_freq_updatedBy,192,1200.0,1
0,30095596,Development,0,high_freq_createdBy,high_freq_updatedBy,192,150.0,1
1,30095569,Development,2,high_freq_createdBy,high_freq_updatedBy,192,1900.0,1
0,30095563,Development,0,high_freq_createdBy,medium_freq_updatedBy,192,175.0,1
1,30095561,Development,6,medium_freq_createdBy,high_freq_updatedBy,192,1500.0,1
0,30095559,Development,10,medium_freq_createdBy,high_freq_updatedBy,192,75.0,1
0,30095558,Development,10,medium_freq_createdBy,high_freq_updatedBy,192,150.0,1
0,30095557,Development,4,medium_freq_createdBy,high_freq_updatedBy,192,75.0,1
0,30095556,Development,2,medium_freq_createdBy,high_freq_updatedBy,192,75.0,1
0,30095554,Development,10,medium_freq_createdBy,high_freq_updatedBy,192,150.0,1
0,30095553,Development,10,medium_freq_createdBy,high_freq_updatedBy,192,100.0,1
0,30095552,Development,10,medium_freq_createdBy,high_freq_updatedBy,192,150.0,1
0,30095551,Development,10,medium_freq_createdBy,high_freq_updatedBy,192,100.0,1
0,30095550,Development,0,high_freq_createdBy,high_freq_updatedBy,192,50.0,1
0,30095549,Development,0,high_freq_createdBy,high_freq_updatedBy,192,100.0,1
0,30095546,Development,10,medium_freq_createdBy,high_freq_updatedBy,191,100.0,1
1,30095545,Development,8,high_freq_createdBy,high_freq_updatedBy,191,900.0,1
1,30095544,Data Science,40,medium_freq_createdBy,high_freq_updatedBy,191,7500.0,1
1,30095525,Development,5,high_freq_createdBy,high_freq_updatedBy,191,1050.0,1
0,30095514,Development,10,high_freq_createdBy,high_freq_updatedBy,191,130.0,1
1,30095509,Design,5,medium_freq_createdBy,high_freq_updatedBy,191,6250.0,1
0,30095498,Development,10,high_freq_createdBy,medium_freq_updatedBy,191,150.0,1
1,30095496,Design,34,medium_freq_createdBy,high_freq_updatedBy,191,2000.0,1
1,30095487,Development,5,high_freq_createdBy,high_freq_updatedBy,191,600.0,1
1,30095470,Development,7,medium_freq_createdBy,medium_freq_updatedBy,191,1800.0,1
0,30095466,Development,10,high_freq_createdBy,high_freq_updatedBy,191,100.0,1
1,30095463,Development,4,medium_freq_createdBy,high_freq_updatedBy,190,750.0,1
1,30095429,Development,4,medium_freq_createdBy,medium_freq_updatedBy,190,600.0,1
1,30095426,Development,9,medium_freq_createdBy,high_freq_updatedBy,190,3500.0,1
1,30095425,Development,6,medium_freq_createdBy,medium_freq_updatedBy,190,3627.6499999999996,1
1,30095424,Development,5,medium_freq_createdBy,high_freq_updatedBy,190,1050.0,1
1,30095423,Development,4,medium_freq_createdBy,high_freq_updatedBy,190,2400.0,1
1,30095422,Development,9,medium_freq_createdBy,high_freq_updatedBy,190,2400.0,1
1,30095421,Development,12,medium_freq_createdBy,high_freq_updatedBy,190,1800.0,1
1,30095396,Quality Assurance,3,high_freq_createdBy,high_freq_updatedBy,190,450.0,1
0,30095394,Development,10,high_freq_createdBy,high_freq_updatedBy,190,400.0,1
1,30095381,Development,8,medium_freq_createdBy,high_freq_updatedBy,190,1800.0,1
0,30095373,Development,9,medium_freq_createdBy,high_freq_updatedBy,189,100.0,1
1,30095348,Development,4,medium_freq_createdBy,high_freq_updatedBy,189,1200.0,1
1,30095347,Development,5,medium_freq_createdBy,low_freq_updatedBy,189,0.0,1
1,30095274,Development,7,high_freq_createdBy,high_freq_updatedBy,188,1500.0,1
0,30095272,Development,0,high_freq_createdBy,high_freq_updatedBy,188,200.0,1
0,30095270,Development,1,high_freq_createdBy,high_freq_updatedBy,188,300.0,1
1,30095269,Development,6,high_freq_createdBy,high_freq_updatedBy,188,1050.0,1
1,30095265,Development,8,medium_freq_createdBy,high_freq_updatedBy,188,1500.0,1
1,30095255,Development,3,medium_freq_createdBy,high_freq_updatedBy,187,1050.0,1
1,30095252,Development,8,medium_freq_createdBy,high_freq_updatedBy,186,3000.0,1
1,30095239,Development,6,high_freq_createdBy,high_freq_updatedBy,186,600.0,1
1,30095238,Development,7,high_freq_createdBy,high_freq_updatedBy,186,600.0,1
0,30095173,Development,0,high_freq_createdBy,high_freq_updatedBy,186,125.0,1
0,30095130,Development,7,low_freq_createdBy,high_freq_updatedBy,186,37.63,1
0,30095109,Development,2,high_freq_createdBy,high_freq_updatedBy,186,300.0,1
0,30095106,Development,10,high_freq_createdBy,high_freq_updatedBy,185,500.0,1
0,30095105,Development,3,high_freq_createdBy,high_freq_updatedBy,185,500.0,1
1,30095104,Design,34,medium_freq_createdBy,high_freq_updatedBy,185,2000.0,1
1,30095099,Development,7,high_freq_createdBy,high_freq_updatedBy,185,900.0,1
1,30095098,Development,3,medium_freq_createdBy,high_freq_updatedBy,185,1050.0,1
1,30095076,Design,30,medium_freq_createdBy,high_freq_updatedBy,185,2750.0,1
1,30095036,Development,6,medium_freq_createdBy,high_freq_updatedBy,185,1200.0,1
1,30095032,Development,11,medium_freq_createdBy,high_freq_updatedBy,185,1100.0,1
1,30095031,Development,7,high_freq_createdBy,high_freq_updatedBy,185,365.0,1
1,30095023,Design,25,medium_freq_createdBy,high_freq_updatedBy,184,2750.0,1
1,30095020,Development,10,high_freq_createdBy,medium_freq_updatedBy,184,370.0,1
1,30095011,Development,10,medium_freq_createdBy,high_freq_updatedBy,184,2450.0,1
0,30095006,Development,10,high_freq_createdBy,high_freq_updatedBy,184,125.0,1
0,30095005,Development,1,high_freq_createdBy,medium_freq_updatedBy,184,200.0,1
0,30095004,Development,1,high_freq_createdBy,medium_freq_updatedBy,184,400.0,1
0,30094980,Development,1,medium_freq_createdBy,high_freq_updatedBy,183,100.0,1
1,30094958,Data Science,14,medium_freq_createdBy,high_freq_updatedBy,183,3750.0,1
1,30094954,Development,7,medium_freq_createdBy,high_freq_updatedBy,183,2100.0,1
1,30094928,Development,26,low_freq_createdBy,high_freq_updatedBy,183,150.0,1
1,30094915,Development,10,low_freq_createdBy,high_freq_updatedBy,183,3000.0,1
1,30094891,Development,7,high_freq_createdBy,high_freq_updatedBy,183,1500.0,1
1,30094879,Development,6,medium_freq_createdBy,high_freq_updatedBy,183,2400.0,1
1,30094876,Development,7,high_freq_createdBy,medium_freq_updatedBy,183,1650.0,1
1,30094848,Development,4,medium_freq_createdBy,high_freq_updatedBy,182,1050.0,1
1,30094666,Development,10,medium_freq_createdBy,high_freq_updatedBy,182,1800.0,1
0,30094664,Development,0,high_freq_createdBy,high_freq_updatedBy,182,50.0,1
0,30094663,Development,5,high_freq_createdBy,high_freq_updatedBy,182,200.0,1
0,30094661,Development,1,high_freq_createdBy,high_freq_updatedBy,181,300.0,1
0,30094657,Development,0,high_freq_createdBy,high_freq_updatedBy,181,350.0,1
0,30094649,Development,0,high_freq_createdBy,high_freq_updatedBy,181,300.0,1
1,30094624,Development,7,high_freq_createdBy,high_freq_updatedBy,180,750.0,1
1,30094623,Development,5,high_freq_createdBy,high_freq_updatedBy,180,600.0,1
1,30094622,Development,3,high_freq_createdBy,high_freq_updatedBy,180,1050.0,1
1,30094621,Design,15,low_freq_createdBy,high_freq_updatedBy,180,2000.0,1
1,30094618,Development,2,medium_freq_createdBy,high_freq_updatedBy,180,600.0,1
0,30094616,Design,5,medium_freq_createdBy,high_freq_updatedBy,180,150.0,1
1,30094612,Design,36,medium_freq_createdBy,high_freq_updatedBy,180,2000.0,1
1,30094611,Development,2,medium_freq_createdBy,high_freq_updatedBy,180,950.0,1
1,30094609,Development,3,high_freq_createdBy,high_freq_updatedBy,179,900.0,1
0,30094583,Development,2,medium_freq_createdBy,high_freq_updatedBy,179,400.0,1
1,30094577,Development,9,high_freq_createdBy,high_freq_updatedBy,179,1800.0,1
0,30094534,Development,4,high_freq_createdBy,high_freq_updatedBy,179,450.0,1
1,30094491,Development,6,medium_freq_createdBy,high_freq_updatedBy,178,750.0,1
1,30094478,Development,18,medium_freq_createdBy,high_freq_updatedBy,178,125.0,1
1,30094475,Development,7,medium_freq_createdBy,high_freq_updatedBy,178,2400.0,1
0,30094462,Development,4,high_freq_createdBy,high_freq_updatedBy,178,50.0,1
1,30094407,Development,8,medium_freq_createdBy,high_freq_updatedBy,178,1500.0,1
1,30094383,Data Science,40,medium_freq_createdBy,low_freq_updatedBy,177,17000.0,1
1,30094359,Development,10,medium_freq_createdBy,high_freq_updatedBy,177,1800.0,1
1,30094353,Development,6,high_freq_createdBy,high_freq_updatedBy,177,1500.0,1
1,30094337,Development,6,medium_freq_createdBy,high_freq_updatedBy,177,150.0,1
1,30094336,Development,6,medium_freq_createdBy,high_freq_updatedBy,177,150.0,1
1,30094335,Development,6,medium_freq_createdBy,high_freq_updatedBy,177,150.0,1
1,30094334,Development,6,medium_freq_createdBy,high_freq_updatedBy,177,150.0,1
1,30094324,Development,6,medium_freq_createdBy,high_freq_updatedBy,177,150.0,1
1,30094310,Design,6,medium_freq_createdBy,medium_freq_updatedBy,176,1475.0,1
1,30094268,Design,27,medium_freq_createdBy,high_freq_updatedBy,176,2000.0,1
1,30094267,Development,9,medium_freq_createdBy,high_freq_updatedBy,176,1800.0,1
1,30094255,Development,7,high_freq_createdBy,high_freq_updatedBy,176,900.0,1
1,30094251,Development,6,high_freq_createdBy,high_freq_updatedBy,176,1200.0,1
1,30094250,Development,6,high_freq_createdBy,high_freq_updatedBy,176,1050.0,1
1,30094248,Development,7,high_freq_createdBy,high_freq_updatedBy,176,1200.0,1
0,30094247,Development,1,high_freq_createdBy,high_freq_updatedBy,176,250.0,1
1,30094231,Development,8,high_freq_createdBy,high_freq_updatedBy,176,900.0,1
1,30094220,Development,5,high_freq_createdBy,high_freq_updatedBy,176,900.0,1
1,30094218,Development,6,medium_freq_createdBy,medium_freq_updatedBy,176,1050.0,1
0,30094216,Development,10,high_freq_createdBy,medium_freq_updatedBy,176,100.0,1
1,30094205,Data Science,116,medium_freq_createdBy,medium_freq_updatedBy,175,92500.0,1
1,30094179,Data Science,22,medium_freq_createdBy,medium_freq_updatedBy,175,3000.0,1
1,30094131,Development,6,medium_freq_createdBy,high_freq_updatedBy,175,3766.25,1
1,30094128,Development,5,medium_freq_createdBy,high_freq_updatedBy,175,2390.0,1
0,30094113,Development,10,high_freq_createdBy,medium_freq_updatedBy,175,400.0,1
1,30094102,Development,6,high_freq_createdBy,high_freq_updatedBy,175,1100.0,1
1,30094097,Development,9,medium_freq_createdBy,high_freq_updatedBy,174,1500.0,1
1,30094096,Development,5,medium_freq_createdBy,medium_freq_updatedBy,173,1400.0,1
0,30094095,Development,10,high_freq_createdBy,medium_freq_updatedBy,173,150.0,1
1,30094093,Development,5,high_freq_createdBy,high_freq_updatedBy,173,1200.0,1
0,30094090,Design,6,medium_freq_createdBy,low_freq_updatedBy,173,500.0,1
1,30094083,Development,6,high_freq_createdBy,medium_freq_updatedBy,172,1100.0,1
1,30094082,Development,6,high_freq_createdBy,high_freq_updatedBy,172,1600.0,1
1,30094069,Design,22,medium_freq_createdBy,high_freq_updatedBy,172,2750.0,1
1,30094068,Design,22,medium_freq_createdBy,high_freq_updatedBy,172,1550.0,1
1,30094050,Development,6,medium_freq_createdBy,medium_freq_updatedBy,172,1300.0,1
1,30094037,Development,2,medium_freq_createdBy,medium_freq_updatedBy,172,1500.0,1
0,30094001,Development,1,medium_freq_createdBy,high_freq_updatedBy,172,150.0,1
1,30093999,Development,6,medium_freq_createdBy,medium_freq_updatedBy,172,1200.0,1
1,30093998,Development,3,medium_freq_createdBy,medium_freq_updatedBy,172,1500.0,1
1,30093983,Development,8,high_freq_createdBy,medium_freq_updatedBy,172,1800.0,1
1,30093967,Development,8,medium_freq_createdBy,high_freq_updatedBy,172,2400.0,1
1,30093962,Development,7,high_freq_createdBy,medium_freq_updatedBy,171,1200.0,1
0,30093946,Development,4,high_freq_createdBy,medium_freq_updatedBy,171,300.0,1
1,30093934,Development,6,high_freq_createdBy,high_freq_updatedBy,171,1500.0,1
1,30093927,Development,6,high_freq_createdBy,high_freq_updatedBy,171,1200.0,1
0,30093924,Development,1,medium_freq_createdBy,high_freq_updatedBy,171,200.0,1
0,30093923,Development,1,high_freq_createdBy,high_freq_updatedBy,171,175.0,1
1,30093918,Development,8,high_freq_createdBy,high_freq_updatedBy,171,1350.0,1
1,30093917,Development,6,medium_freq_createdBy,high_freq_updatedBy,171,600.0,1
1,30093914,Development,7,medium_freq_createdBy,high_freq_updatedBy,171,3000.0,1
1,30093902,Development,9,medium_freq_createdBy,high_freq_updatedBy,170,1200.0,1
1,30093891,Development,10,medium_freq_createdBy,high_freq_updatedBy,170,1200.0,1
1,30093888,Development,7,high_freq_createdBy,high_freq_updatedBy,170,1100.0,1
1,30093878,Development,5,medium_freq_createdBy,high_freq_updatedBy,170,1500.0,1
1,30093873,Development,5,high_freq_createdBy,high_freq_updatedBy,170,1350.0,1
1,30093860,Development,8,medium_freq_createdBy,high_freq_updatedBy,170,0.0,1
1,30093850,Development,8,high_freq_createdBy,high_freq_updatedBy,170,1500.0,1
1,30093841,Development,5,high_freq_createdBy,high_freq_updatedBy,170,1200.0,1
0,30093838,Development,1,medium_freq_createdBy,high_freq_updatedBy,170,150.0,1
0,30093823,Development,5,medium_freq_createdBy,medium_freq_updatedBy,170,150.0,1
1,30093820,Development,5,medium_freq_createdBy,medium_freq_updatedBy,169,1200.0,1
0,30093817,Development,3,high_freq_createdBy,high_freq_updatedBy,169,120.0,1
1,30093814,Development,8,high_freq_createdBy,high_freq_updatedBy,169,1050.0,1
1,30093813,Development,3,high_freq_createdBy,high_freq_updatedBy,169,900.0,1
1,30093803,Development,9,medium_freq_createdBy,high_freq_updatedBy,169,1.0,1
0,30093802,Development,3,medium_freq_createdBy,high_freq_updatedBy,169,400.0,1
1,30093777,Development,9,high_freq_createdBy,high_freq_updatedBy,169,1500.0,1
1,30093755,Development,7,medium_freq_createdBy,high_freq_updatedBy,169,1200.0,1
0,30093711,Development,3,medium_freq_createdBy,high_freq_updatedBy,169,400.0,1
